osm_id,state,city,county,district,city_district,town,suburb,village,neighbourhood,road,address,status
597579692,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 119 Hòang Văn Thái,"Ngõ 119 Hòang Văn Thái, Quận Thanh Xuân, Thành phố Hà Nội",3
495470134,Tỉnh Hải Dương,,Bình Giang,,,,,,,Đường tỉnh 395,"Đường tỉnh 395, Bình Giang, Tỉnh Hải Dương",3
596692799,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Ngách 109/27 Dương Quang Minh,"Ngách 109/27 Dương Quang Minh, Huyện Mê Linh, Thành phố Hà Nội",3
711518928,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 80 Ngụy Như Kon Tum,"Ngõ 80 Ngụy Như Kon Tum, Quận Thanh Xuân, Thành phố Hà Nội",3
684907285,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 2 Đường Phùng Hưng,"Ngõ 2 Đường Phùng Hưng, Quận Hà Đông, Thành phố Hà Nội",3
484474544,Tỉnh Hưng Yên,,Yên Mỹ,,,,,,,ĐT.382,"ĐT.382, Yên Mỹ, Tỉnh Hưng Yên",3
684899650,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 210,"Ngõ 210, Quận Hà Đông, Thành phố Hà Nội",3
484759349,Tỉnh Hải Dương,,Tứ Kỳ,,,Tứ Kỳ,,,,Đường Đê Bao,"Đường Đê Bao, Tứ Kỳ, Tỉnh Hải Dương",3
260731498,Tỉnh Bắc Ninh,,Thuận Thành,,,,,,,Đường Tô Quyền,"Đường Tô Quyền, Thuận Thành, Tỉnh Bắc Ninh",3
596708868,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đường Đại Phùng I,"Đường Đại Phùng I, Huyện Đan Phượng, Thành phố Hà Nội",3
541698551,Tỉnh Hải Dương,,Thanh Miện,,,Thanh Miện,,,,Đường tỉnh 392B,"Đường tỉnh 392B, Thanh Miện, Tỉnh Hải Dương",3
597168217,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngách 168/150 Phan Trọng Tuệ,"Ngách 168/150 Phan Trọng Tuệ, Thanh Trì, Thành phố Hà Nội",3
597257107,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Ngõ 103 Đường N12,"Ngõ 103 Đường N12, Huyện Đan Phượng, Thành phố Hà Nội",3
684898225,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 246,"Ngõ 246, Quận Hà Đông, Thành phố Hà Nội",3
484759334,Tỉnh Hải Dương,,Tứ Kỳ,,,,,,,ĐT.391,"ĐT.391, Tứ Kỳ, Tỉnh Hải Dương",3
600509050,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 167 Nguyễn Ngọc Vũ,"Ngõ 167 Nguyễn Ngọc Vũ, Quận Cầu Giấy, Thành phố Hà Nội",3
162640286,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 347 Đường Hoàng Quốc Việt,"Ngõ 347 Đường Hoàng Quốc Việt, Quận Cầu Giấy, Thành phố Hà Nội",3
684897535,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngách 13/88,"Ngách 13/88, Quận Thanh Xuân, Thành phố Hà Nội",3
597113077,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 61 Dương La Nội,"Ngõ 61 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
707363479,Thành phố Hà Nội,,,,Huyện Quốc Oai,,,,,Đường Phủ Quốc,"Đường Phủ Quốc, Huyện Quốc Oai, Thành phố Hà Nội",3
167341486,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 133 Ngõ 42 Phố Thịnh Liệt,"Ngách 133 Ngõ 42 Phố Thịnh Liệt, Hoàng Mai, Thành phố Hà Nội",3
458831300,Tỉnh Hưng Yên,,Mỹ Hào,,,,,,,cẩm vân 1,"cẩm vân 1, Mỹ Hào, Tỉnh Hưng Yên",3
485292149,Thành phố Hà Nội,,,,Huyện Quốc Oai,,,,,Ngách 2/138 Đường Hoàng Xá,"Ngách 2/138 Đường Hoàng Xá, Huyện Quốc Oai, Thành phố Hà Nội",3
408835056,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 28 Phố Dương Khuê,"Ngõ 28 Phố Dương Khuê, Quận Cầu Giấy, Thành phố Hà Nội",3
600509170,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 208 Tam Trinh,"Ngõ 208 Tam Trinh, Hoàng Mai, Thành phố Hà Nội",3
336135654,Tỉnh Hà Nam,,,Bình Lục,,,,,,975,"975, Bình Lục, Tỉnh Hà Nam",3
492583038,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Đường Mê Linh,"Đường Mê Linh, Huyện Đông Anh, Thành phố Hà Nội",3
684894940,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngách 908/20,"Ngách 908/20, Thanh Trì, Thành phố Hà Nội",3
447018381,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Trường Sa,"Trường Sa, Huyện Đông Anh, Thành phố Hà Nội",3
550034551,Thành phố Hà Nội,,,,Quận Nam Từ Liêm,,,,,Đường Foresa 2,"Đường Foresa 2, Quận Nam Từ Liêm, Thành phố Hà Nội",3
497533547,Tỉnh Hải Dương,,Thanh Miện,,,,,,,Đường tỉnh 392B,"Đường tỉnh 392B, Thanh Miện, Tỉnh Hải Dương",3
591926649,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,Đường Đoàn Kết,"Đường Đoàn Kết, Huyện Sóc Sơn, Thành phố Hà Nội",3
597120397,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 19,"Ngõ 19, Quận Hà Đông, Thành phố Hà Nội",3
435638876,Thành phố Hà Nội,,,,Huyện Phú Xuyên,,,,,Nguyễn Ái Quốc,"Nguyễn Ái Quốc, Huyện Phú Xuyên, Thành phố Hà Nội",3
550034581,Thành phố Hà Nội,,,,Quận Nam Từ Liêm,,,,,Đường Foresa 5,"Đường Foresa 5, Quận Nam Từ Liêm, Thành phố Hà Nội",3
684895390,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngõ 656,"Ngõ 656, Thanh Trì, Thành phố Hà Nội",3
492384573,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 95 Phố Thúy Lĩnh,"Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
492384577,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 44 Thúy Lĩnh,"Ngõ 44 Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
469655680,Tỉnh Bắc Giang,,Tân Yên,,,,,,,295,"295, Tân Yên, Tỉnh Bắc Giang",3
480695427,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Thành Bắc,"Thành Bắc, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
480682422,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Hoàng Tích Chù,"Hoàng Tích Chù, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
600494500,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Nguyễn Khả Trạc,"Phố Nguyễn Khả Trạc, Quận Cầu Giấy, Thành phố Hà Nội",3
597158134,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 94 Phố Cù Chính Lan,"Ngõ 94 Phố Cù Chính Lan, Quận Thanh Xuân, Thành phố Hà Nội",3
457712241,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 1A,"Ngõ 1A, Quận Thanh Xuân, Thành phố Hà Nội",3
597168229,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 2/8,"Ngách 2/8, Hoàng Mai, Thành phố Hà Nội",3
242482164,Tỉnh Hưng Yên,,Văn Lâm,,,,,,,đường ruộng,"đường ruộng, Văn Lâm, Tỉnh Hưng Yên",3
90236208,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Đường Võ Văn Kiệt,"Đường Võ Văn Kiệt, Huyện Mê Linh, Thành phố Hà Nội",3
600490735,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,Tân Trại,"Tân Trại, Huyện Sóc Sơn, Thành phố Hà Nội",3
597120407,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 30 Dương La Nội,"Ngõ 30 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
597113057,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 97 Dương La Nội,"Ngõ 97 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
563554405,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 76/2,"Ngách 76/2, Quận Cầu Giấy, Thành phố Hà Nội",3
597113042,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 43 Nguyễn Ngọc Nại,"Ngõ 43 Nguyễn Ngọc Nại, Quận Thanh Xuân, Thành phố Hà Nội",3
597113044,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 12 Nguyễn Ngọc Nại,"Ngõ 12 Nguyễn Ngọc Nại, Quận Thanh Xuân, Thành phố Hà Nội",3
458086636,Tỉnh Bắc Ninh,,Yên Phong,,,,,,,Đường YP6,"Đường YP6, Yên Phong, Tỉnh Bắc Ninh",3
458831301,Tỉnh Hưng Yên,,Mỹ Hào,,,,,,,ngõ cụt,"ngõ cụt, Mỹ Hào, Tỉnh Hưng Yên",3
128836233,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Đê tả Sông Hồng,"Đê tả Sông Hồng, Huyện Mê Linh, Thành phố Hà Nội",3
411553476,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Đường Hồ Ngọc Lân Ngõ 221,"Đường Hồ Ngọc Lân Ngõ 221, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
596731852,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đường Hòa Bình,"Đường Hòa Bình, Huyện Đan Phượng, Thành phố Hà Nội",3
596821502,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 48/14 Đường Ngọc Hồi,"Ngách 48/14 Đường Ngọc Hồi, Hoàng Mai, Thành phố Hà Nội",3
596807749,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 106 Dương La Nội,"Ngõ 106 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
596731927,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đường 1 Đồng Tháp,"Đường 1 Đồng Tháp, Huyện Đan Phượng, Thành phố Hà Nội",3
597113074,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 99,"Ngõ 99, Quận Hà Đông, Thành phố Hà Nội",3
596345313,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Phố La Dương,"Phố La Dương, Quận Hà Đông, Thành phố Hà Nội",3
701454288,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 236 Phố Tân Mai,"Ngõ 236 Phố Tân Mai, Hoàng Mai, Thành phố Hà Nội",3
596756824,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 31 Phố Lụa,"Ngõ 31 Phố Lụa, Quận Hà Đông, Thành phố Hà Nội",3
596799409,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 46/60,"Ngách 46/60, Hoàng Mai, Thành phố Hà Nội",3
596692744,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Hẻm 57/68/20 Đường Quang Minh,"Hẻm 57/68/20 Đường Quang Minh, Huyện Mê Linh, Thành phố Hà Nội",3
297050770,Tỉnh Vĩnh Phúc,Vĩnh Yên,,,,,,,,Hai Bà Trưng,"Hai Bà Trưng, Vĩnh Yên, Tỉnh Vĩnh Phúc",3
684759805,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngõ 196,"Ngõ 196, Thanh Trì, Thành phố Hà Nội",3
596706439,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 104 Tiền Thành,"Ngõ 104 Tiền Thành, Quận Hà Đông, Thành phố Hà Nội",3
596718742,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,Ngõ Van Xuân,"Ngõ Van Xuân, Huyện Sóc Sơn, Thành phố Hà Nội",3
596749907,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 1 Đại Mỗ,"Ngõ 1 Đại Mỗ, Quận Hà Đông, Thành phố Hà Nội",3
459207886,Tỉnh Hưng Yên,,Mỹ Hào,,,,,,,xuân bản,"xuân bản, Mỹ Hào, Tỉnh Hưng Yên",3
701427378,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 168 Kim GIang,"Ngõ 168 Kim GIang, Hoàng Mai, Thành phố Hà Nội",3
428692859,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngõ 215 xóm án,"Ngõ 215 xóm án, Thanh Trì, Thành phố Hà Nội",3
596692652,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Ngách 5/12 Đường Quang Minh,"Ngách 5/12 Đường Quang Minh, Huyện Mê Linh, Thành phố Hà Nội",3
602000728,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 19 Tây Trà,"Ngõ 19 Tây Trà, Hoàng Mai, Thành phố Hà Nội",3
489008243,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đê Tiên Tân,"Đê Tiên Tân, Huyện Đan Phượng, Thành phố Hà Nội",3
748699798,Thành phố Hà Nội,,,,Huyện Sóc Sơn,,,,,ĐT.131,"ĐT.131, Huyện Sóc Sơn, Thành phố Hà Nội",3
502208417,Tỉnh Bắc Ninh,,Yên Phong,,,,,,,Cầu Đông Yên,"Cầu Đông Yên, Yên Phong, Tỉnh Bắc Ninh",3
163363511,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Nguyễn Bá Khoản,"Phố Nguyễn Bá Khoản, Quận Cầu Giấy, Thành phố Hà Nội",3
597120405,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 5 Dương La Nội,"Ngõ 5 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
28913683,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phố Khương Trung,"Phố Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội",3
502809302,Tỉnh Vĩnh Phúc,Phúc Yên,,,,,,,,Nguyễn Tất Thành,"Nguyễn Tất Thành, Phúc Yên, Tỉnh Vĩnh Phúc",3
601905973,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 255/50 Đường Lĩnh Nam,"Ngách 255/50 Đường Lĩnh Nam, Hoàng Mai, Thành phố Hà Nội",3
405255196,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Hoàng Ngân,"Hoàng Ngân, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
374515798,Thành phố Hà Nội,,,,Huyện Thường Tín,,,,,Đường Nguyễn Du,"Đường Nguyễn Du, Huyện Thường Tín, Thành phố Hà Nội",3
601893433,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 293/12 Tam Trinh,"Ngách 293/12 Tam Trinh, Hoàng Mai, Thành phố Hà Nội",3
595840998,Tỉnh Hưng Yên,,Văn Giang,,,,,,,ĐH.22,"ĐH.22, Văn Giang, Tỉnh Hưng Yên",3
601916443,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Phố Nguyễn Như Uyên,"Phố Nguyễn Như Uyên, Quận Cầu Giấy, Thành phố Hà Nội",3
601865023,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 64 Phố Đông Thiên,"Ngõ 64 Phố Đông Thiên, Hoàng Mai, Thành phố Hà Nội",3
595293479,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 2 Phúc Hậu,"Ngõ 2 Phúc Hậu, Huyện Đông Anh, Thành phố Hà Nội",3
684528655,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 70 Kim Giang,"Ngõ 70 Kim Giang, Hoàng Mai, Thành phố Hà Nội",3
594837284,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 269 Đường Uy Nồ,"Ngõ 269 Đường Uy Nồ, Huyện Đông Anh, Thành phố Hà Nội",3
601439825,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 72 Đường Lĩnh Nam,"Ngõ 72 Đường Lĩnh Nam, Hoàng Mai, Thành phố Hà Nội",3
684526810,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 134 Đại Từ,"Ngõ 134 Đại Từ, Hoàng Mai, Thành phố Hà Nội",3
601865053,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 37/21,"Ngách 37/21, Quận Cầu Giấy, Thành phố Hà Nội",3
684528085,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 395B Đường Lạc Long Quân,"Ngõ 395B Đường Lạc Long Quân, Quận Cầu Giấy, Thành phố Hà Nội",3
684527995,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 212 Kim Giang,"Ngõ 212 Kim Giang, Hoàng Mai, Thành phố Hà Nội",3
36727154,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,ĐT.406,"ĐT.406, Huyện Đông Anh, Thành phố Hà Nội",3
600543465,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Hẻm 85/24/10,"Hẻm 85/24/10, Quận Cầu Giấy, Thành phố Hà Nội",3
595927357,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 11 Thượng Mạo,"Ngõ 11 Thượng Mạo, Quận Hà Đông, Thành phố Hà Nội",3
492130269,Tỉnh Hưng Yên,,Mỹ Hào,,,,,,,Quốc lộ 38,"Quốc lộ 38, Mỹ Hào, Tỉnh Hưng Yên",3
595293483,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Ngõ 1 Phúc Hậu,"Ngõ 1 Phúc Hậu, Huyện Đông Anh, Thành phố Hà Nội",3
483642492,Tỉnh Hòa Bình,,Kim Bôi,,,,,,,TL 12B,"TL 12B, Kim Bôi, Tỉnh Hòa Bình",3
600521385,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 283 Yên Duyên,"Ngõ 283 Yên Duyên, Hoàng Mai, Thành phố Hà Nội",3
791201943,Thành phố Hà Nội,,,,Huyện Mê Linh,,,,,Quốc lộ 23,"Quốc lộ 23, Huyện Mê Linh, Thành phố Hà Nội",3
600516945,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngách 181/18 Xuân Thủy,"Ngách 181/18 Xuân Thủy, Quận Cầu Giấy, Thành phố Hà Nội",3
492384584,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 138 Thúy Lĩnh,"Ngõ 138 Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
579316692,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Phố Vũ Miên,"Phố Vũ Miên, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
684500440,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 164 Phố Tân Mai,"Ngõ 164 Phố Tân Mai, Hoàng Mai, Thành phố Hà Nội",3
164214791,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 16/77 Phố Định Công Hạ,"Ngách 16/77 Phố Định Công Hạ, Hoàng Mai, Thành phố Hà Nội",3
597158120,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 97 Vương Thừa Vũ,"Ngõ 97 Vương Thừa Vũ, Quận Thanh Xuân, Thành phố Hà Nội",3
616823842,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 173 Trung Kính,"Ngõ 173 Trung Kính, Quận Cầu Giấy, Thành phố Hà Nội",3
164214581,Thành phố Hà Nội,,,,Thanh Trì,,,,,Ngõ 570,"Ngõ 570, Thanh Trì, Thành phố Hà Nội",3
616838542,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Cầu Lủ,"Cầu Lủ, Hoàng Mai, Thành phố Hà Nội",3
579345008,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Trần Bình Trọng,"Trần Bình Trọng, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
301441760,Tỉnh Vĩnh Phúc,Vĩnh Yên,,,,,,,,Ngõ 8 Đường Mê Linh,"Ngõ 8 Đường Mê Linh, Vĩnh Yên, Tỉnh Vĩnh Phúc",3
579344978,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Ngõ 18 Phố Nguyễn Phúc Xuyên,"Ngõ 18 Phố Nguyễn Phúc Xuyên, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
301441370,Tỉnh Vĩnh Phúc,Vĩnh Yên,,,,,,,,Nguyễn Văn Trỗi,"Nguyễn Văn Trỗi, Vĩnh Yên, Tỉnh Vĩnh Phúc",3
684497515,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 141/53 Giáp Nhị,"Ngách 141/53 Giáp Nhị, Hoàng Mai, Thành phố Hà Nội",3
601859248,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 180 Phố Nam Dư,"Ngõ 180 Phố Nam Dư, Hoàng Mai, Thành phố Hà Nội",3
492384579,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Phố Thúy Lĩnh,"Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
300892265,Tỉnh Vĩnh Phúc,Vĩnh Yên,,,,,,,,Phố Hà Sỹ Vọng,"Phố Hà Sỹ Vọng, Vĩnh Yên, Tỉnh Vĩnh Phúc",3
465069894,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 178 Giải Phóng,"Ngõ 178 Giải Phóng, Quận Thanh Xuân, Thành phố Hà Nội",3
596051659,Tỉnh Vĩnh Phúc,,,,,,Huyện Yên Lạc,,,ĐT.305,"ĐT.305, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
596040784,Tỉnh Hưng Yên,,Yên Mỹ,,,Yên Mỹ,,,,ĐT.382,"ĐT.382, Yên Mỹ, Tỉnh Hưng Yên",3
12176602,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 195 Yên Duyên,"Ngõ 195 Yên Duyên, Hoàng Mai, Thành phố Hà Nội",3
595294057,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Đường Bắc Hồng,"Đường Bắc Hồng, Huyện Đông Anh, Thành phố Hà Nội",3
473674205,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phó Lê Trọng Tấn,"Phó Lê Trọng Tấn, Quận Thanh Xuân, Thành phố Hà Nội",3
575545733,Tỉnh Hưng Yên,,Ân Thi,,,,,,,QL.38,"QL.38, Ân Thi, Tỉnh Hưng Yên",3
732926513,Tỉnh Bắc Ninh,,Huyện Tiên Du,,,,,,,Quốc lộ 38,"Quốc lộ 38, Huyện Tiên Du, Tỉnh Bắc Ninh",3
597113060,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 122 Dương La Nội,"Ngõ 122 Dương La Nội, Quận Hà Đông, Thành phố Hà Nội",3
251931714,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,QL.21C,"QL.21C, Quận Hà Đông, Thành phố Hà Nội",3
597111785,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 11 Vương Thừa Vũ,"Ngõ 11 Vương Thừa Vũ, Quận Thanh Xuân, Thành phố Hà Nội",3
601512118,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 49/32 Thúy Lĩnh,"Ngách 49/32 Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
601521238,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 32 Thúy Lĩnh,"Ngõ 32 Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội",3
469655701,Tỉnh Bắc Giang,,Tân Yên,,,,,,,294,"294, Tân Yên, Tỉnh Bắc Giang",3
243560499,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 87 Phố Yên Lộ,"Ngõ 87 Phố Yên Lộ, Quận Hà Đông, Thành phố Hà Nội",3
555438501,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,ĐT.301,"ĐT.301, Huyện Đông Anh, Thành phố Hà Nội",3
550034555,Thành phố Hà Nội,,,,Quận Nam Từ Liêm,,,,,Đường Foresa 7,"Đường Foresa 7, Quận Nam Từ Liêm, Thành phố Hà Nội",3
597113045,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Ngõ 2 Nguyễn Ngọc Nại,"Ngõ 2 Nguyễn Ngọc Nại, Quận Thanh Xuân, Thành phố Hà Nội",3
601497613,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 79,"Ngõ 79, Quận Cầu Giấy, Thành phố Hà Nội",3
550034570,Thành phố Hà Nội,,,,Quận Nam Từ Liêm,,,,,Đường Foresa 9A,"Đường Foresa 9A, Quận Nam Từ Liêm, Thành phố Hà Nội",3
492297158,Thành phố Hà Nội,,,,Quận Nam Từ Liêm,,,,,Phố Trịnh Văn Bô,"Phố Trịnh Văn Bô, Quận Nam Từ Liêm, Thành phố Hà Nội",3
774597880,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phố Vương Thừa Vũ,"Phố Vương Thừa Vũ, Quận Thanh Xuân, Thành phố Hà Nội",3
541698553,Tỉnh Hải Dương,,Thanh Miện,,,Thanh Miện,,,,Đường Tuệ Tĩnh,"Đường Tuệ Tĩnh, Thanh Miện, Tỉnh Hải Dương",3
570602682,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngách 245/96 Phố Định Công,"Ngách 245/96 Phố Định Công, Hoàng Mai, Thành phố Hà Nội",3
469614466,Tỉnh Bắc Giang,,Yên Thế,,,,,,,287,"287, Yên Thế, Tỉnh Bắc Giang",3
251780514,Thành phố Hà Nội,,,,,,Quận Thanh Xuân,,,Phố Thượng Đình,"Phố Thượng Đình, Quận Thanh Xuân, Thành phố Hà Nội",3
601865061,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 29 Phố Dịch Vọng,"Ngõ 29 Phố Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội",3
579345009,Tỉnh Bắc Ninh,Thành phố Bắc Ninh,,,,,,,,Hoàng Văn Thái,"Hoàng Văn Thái, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
602000719,Thành phố Hà Nội,,,,Hoàng Mai,,,,,Ngõ 193 Phố Nam Dư,"Ngõ 193 Phố Nam Dư, Hoàng Mai, Thành phố Hà Nội",3
515118401,Thành phố Hà Nội,,,,Huyện Đông Anh,,,,,Đường Hoàng Sa,"Đường Hoàng Sa, Huyện Đông Anh, Thành phố Hà Nội",3
570573263,Thành phố Hà Nội,,,,Quận Cầu Giấy,,,,,Ngõ 91 Trần Duy Hưng,"Ngõ 91 Trần Duy Hưng, Quận Cầu Giấy, Thành phố Hà Nội",3
489077292,Thành phố Hà Nội,,,,Huyện Đan Phượng,,,,,Đường Thống Nhất,"Đường Thống Nhất, Huyện Đan Phượng, Thành phố Hà Nội",3
600141955,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ Hà Trì 1,"Ngõ Hà Trì 1, Quận Hà Đông, Thành phố Hà Nội",3
601462798,Thành phố Hà Nội,,,,Quận Hà Đông,,,,,Ngõ 98 Đường Bến Châm,"Ngõ 98 Đường Bến Châm, Quận Hà Đông, Thành phố Hà Nội",3
